_id,iso_code,continent,location,date,gdp_per_capita,cardiovasc_death_rate,diabetes_prevalence,handwashing_facilities,life_expectancy,population,total_cases,total_deaths,people_vaccinated,people_vaccinated_per_hundred,people_fully_vaccinated,people_fully_vaccinated_per_hundred
64db51491e2c1f18db107ae4,AFG,Asia,Afghanistan,2021-05-11,1803.987,597.029,9.59,37.746,64.83,41128772.0,62403.0,2710.0,448878.0,1.09,55624.0,0.14
64db51491e2c1f18db107aed,AFG,Asia,Afghanistan,2021-05-20,1803.987,597.029,9.59,37.746,64.83,41128772.0,64575.0,2772.0,470341.0,1.14,77560.0,0.19
64db51491e2c1f18db107af1,AFG,Asia,Afghanistan,2021-05-24,1803.987,597.029,9.59,37.746,64.83,41128772.0,66275.0,2812.0,476367.0,1.16,96910.0,0.24
64db51491e2c1f18db107af3,AFG,Asia,Afghanistan,2021-05-26,1803.987,597.029,9.59,37.746,64.83,41128772.0,67743.0,2855.0,479372.0,1.17,111082.0,0.27
64db51491e2c1f18db107af4,AFG,Asia,Afghanistan,2021-05-27,1803.987,597.029,9.59,37.746,64.83,41128772.0,68366.0,2869.0,479574.0,1.17,113739.0,0.28
64db51491e2c1f18db107af7,AFG,Asia,Afghanistan,2021-05-30,1803.987,597.029,9.59,37.746,64.83,41128772.0,70761.0,2919.0,480226.0,1.17,119926.0,0.29
64db51491e2c1f18db107afa,AFG,Asia,Afghanistan,2021-06-02,1803.987,597.029,9.59,37.746,64.83,41128772.0,74026.0,3007.0,481690.0,1.17,144600.0,0.35
64db51491e2c1f18db107afb,AFG,Asia,Afghanistan,2021-06-03,1803.987,597.029,9.59,37.746,64.83,41128772.0,75119.0,3034.0,481800.0,1.17,148505.0,0.36
64db51491e2c1f18db107b00,AFG,Asia,Afghanistan,2021-06-08,1803.987,597.029,9.59,37.746,64.83,41128772.0,82326.0,3251.0,482952.0,1.17,158343.0,0.38
64db51491e2c1f18db107b06,AFG,Asia,Afghanistan,2021-06-14,1803.987,597.029,9.59,37.746,64.83,41128772.0,91458.0,3612.0,484737.0,1.18,177266.0,0.43
64db51491e2c1f18db107b0e,AFG,Asia,Afghanistan,2021-06-22,1803.987,597.029,9.59,37.746,64.83,41128772.0,105749.0,4293.0,582128.0,1.42,183762.0,0.45
64db51491e2c1f18db107b13,AFG,Asia,Afghanistan,2021-06-27,1803.987,597.029,9.59,37.746,64.83,41128772.0,114220.0,4650.0,649434.0,1.58,186260.0,0.45
64db51491e2c1f18db107b16,AFG,Asia,Afghanistan,2021-06-30,1803.987,597.029,9.59,37.746,64.83,41128772.0,118659.0,4871.0,699200.0,1.7,187654.0,0.46
64db51491e2c1f18db107b1b,AFG,Asia,Afghanistan,2021-07-05,1803.987,597.029,9.59,37.746,64.83,41128772.0,125937.0,5283.0,726349.0,1.77,189322.0,0.46
64db51491e2c1f18db107b1d,AFG,Asia,Afghanistan,2021-07-07,1803.987,597.029,9.59,37.746,64.83,41128772.0,129021.0,5415.0,735213.0,1.79,199250.0,0.48
64db51491e2c1f18db107b21,AFG,Asia,Afghanistan,2021-07-11,1803.987,597.029,9.59,37.746,64.83,41128772.0,133578.0,5724.0,742934.0,1.81,219159.0,0.53
64db51491e2c1f18db107b49,AFG,Asia,Afghanistan,2021-08-20,1803.987,597.029,9.59,37.746,64.83,41128772.0,152448.0,7054.0,770542.0,1.87,430744.0,1.05
64db51491e2c1f18db107b9f,AFG,Asia,Afghanistan,2021-11-14,1803.987,597.029,9.59,37.746,64.83,41128772.0,156512.0,7292.0,3530173.0,8.58,3188609.0,7.75
64db51491e2c1f18db107bca,AFG,Asia,Afghanistan,2021-12-27,1803.987,597.029,9.59,37.746,64.83,41128772.0,157951.0,7354.0,4142857.0,10.07,3753224.0,9.13
64db51491e2c1f18db107bd7,AFG,Asia,Afghanistan,2022-01-09,1803.987,597.029,9.59,37.746,64.83,41128772.0,158345.0,7369.0,4358570.0,10.6,3809353.0,9.26
64db51491e2c1f18db107bd9,AFG,Asia,Afghanistan,2022-01-11,1803.987,597.029,9.59,37.746,64.83,41128772.0,158394.0,7373.0,4378818.0,10.65,3814837.0,9.28
64db51491e2c1f18db107bdb,AFG,Asia,Afghanistan,2022-01-13,1803.987,597.029,9.59,37.746,64.83,41128772.0,158511.0,7376.0,4405897.0,10.71,3823786.0,9.3
64db51491e2c1f18db107bdf,AFG,Asia,Afghanistan,2022-01-17,1803.987,597.029,9.59,37.746,64.83,41128772.0,158737.0,7379.0,4432926.0,10.78,3832821.0,9.32
64db51491e2c1f18db107be1,AFG,Asia,Afghanistan,2022-01-19,1803.987,597.029,9.59,37.746,64.83,41128772.0,158974.0,7383.0,4450211.0,10.82,3836731.0,9.33
64db51491e2c1f18db107be6,AFG,Asia,Afghanistan,2022-01-24,1803.987,597.029,9.59,37.746,64.83,41128772.0,159682.0,7393.0,4486527.0,10.91,3851307.0,9.36
64db51491e2c1f18db107be8,AFG,Asia,Afghanistan,2022-01-26,1803.987,597.029,9.59,37.746,64.83,41128772.0,160252.0,7397.0,4511372.0,10.97,3866279.0,9.4
64db51491e2c1f18db107be9,AFG,Asia,Afghanistan,2022-01-27,1803.987,597.029,9.59,37.746,64.83,41128772.0,160708.0,7401.0,4517380.0,10.98,3868832.0,9.41
64db51491e2c1f18db107bed,AFG,Asia,Afghanistan,2022-01-31,1803.987,597.029,9.59,37.746,64.83,41128772.0,162140.0,7409.0,4554648.0,11.07,3892831.0,9.46
64db51491e2c1f18db107bef,AFG,Asia,Afghanistan,2022-02-02,1803.987,597.029,9.59,37.746,64.83,41128772.0,163720.0,7417.0,4577740.0,11.13,3912336.0,9.51
64db51491e2c1f18db107bf4,AFG,Asia,Afghanistan,2022-02-07,1803.987,597.029,9.59,37.746,64.83,41128772.0,166191.0,7432.0,4634282.0,11.27,3959887.0,9.63
64db51491e2c1f18db107bfb,AFG,Asia,Afghanistan,2022-02-14,1803.987,597.029,9.59,37.746,64.83,41128772.0,170604.0,7494.0,4723416.0,11.48,4043580.0,9.83
64db51491e2c1f18db107c01,AFG,Asia,Afghanistan,2022-02-20,1803.987,597.029,9.59,37.746,64.83,41128772.0,171930.0,7534.0,4801524.0,11.67,4125717.0,10.03
64db51491e2c1f18db107c08,AFG,Asia,Afghanistan,2022-02-27,1803.987,597.029,9.59,37.746,64.83,41128772.0,173180.0,7588.0,4907058.0,11.93,4231984.0,10.29
64db51491e2c1f18db107c0f,AFG,Asia,Afghanistan,2022-03-06,1803.987,597.029,9.59,37.746,64.83,41128772.0,174347.0,7622.0,4952744.0,12.04,4281934.0,10.41
64db51491e2c1f18db107c1a,AFG,Asia,Afghanistan,2022-03-17,1803.987,597.029,9.59,37.746,64.83,41128772.0,176571.0,7646.0,5066540.0,12.32,4402868.0,10.71
64db51491e2c1f18db107c1f,AFG,Asia,Afghanistan,2022-03-22,1803.987,597.029,9.59,37.746,64.83,41128772.0,177191.0,7654.0,5082824.0,12.36,4420127.0,10.75
64db51491e2c1f18db107c2c,AFG,Asia,Afghanistan,2022-04-04,1803.987,597.029,9.59,37.746,64.83,41128772.0,177827.0,7671.0,5188057.0,12.61,4532577.0,11.02
64db51491e2c1f18db107c36,AFG,Asia,Afghanistan,2022-04-14,1803.987,597.029,9.59,37.746,64.83,41128772.0,178332.0,7676.0,5246981.0,12.76,4595506.0,11.17
64db51491e2c1f18db107c3a,AFG,Asia,Afghanistan,2022-04-18,1803.987,597.029,9.59,37.746,64.83,41128772.0,178418.0,7678.0,5253929.0,12.77,4603187.0,11.19
64db51491e2c1f18db107c42,AFG,Asia,Afghanistan,2022-04-26,1803.987,597.029,9.59,37.746,64.83,41128772.0,178745.0,7683.0,5286657.0,12.85,4636946.0,11.27
64db51491e2c1f18db107c43,AFG,Asia,Afghanistan,2022-04-27,1803.987,597.029,9.59,37.746,64.83,41128772.0,178769.0,7683.0,5287027.0,12.85,4637327.0,11.28
64db51491e2c1f18db107c4b,AFG,Asia,Afghanistan,2022-05-05,1803.987,597.029,9.59,37.746,64.83,41128772.0,178905.0,7684.0,5318484.0,12.93,4668999.0,11.35
64db51491e2c1f18db107c4e,AFG,Asia,Afghanistan,2022-05-08,1803.987,597.029,9.59,37.746,64.83,41128772.0,178923.0,7684.0,5320381.0,12.94,4670950.0,11.36
64db51491e2c1f18db107c50,AFG,Asia,Afghanistan,2022-05-10,1803.987,597.029,9.59,37.746,64.83,41128772.0,179010.0,7685.0,5326298.0,12.95,4676224.0,11.37
64db51491e2c1f18db107c55,AFG,Asia,Afghanistan,2022-05-15,1803.987,597.029,9.59,37.746,64.83,41128772.0,179243.0,7690.0,5359930.0,13.03,4710456.0,11.45
64db51491e2c1f18db107c5d,AFG,Asia,Afghanistan,2022-05-23,1803.987,597.029,9.59,37.746,64.83,41128772.0,179716.0,7698.0,5407462.0,13.15,4758426.0,11.57
64db51491e2c1f18db107c66,AFG,Asia,Afghanistan,2022-06-01,1803.987,597.029,9.59,37.746,64.83,41128772.0,180347.0,7705.0,5456919.0,13.27,4807917.0,11.69
64db51491e2c1f18db107c74,AFG,Asia,Afghanistan,2022-06-15,1803.987,597.029,9.59,37.746,64.83,41128772.0,181236.0,7710.0,5573175.0,13.55,4923085.0,11.97
64db51491e2c1f18db107c7a,AFG,Asia,Afghanistan,2022-06-21,1803.987,597.029,9.59,37.746,64.83,41128772.0,181749.0,7714.0,5629522.0,13.69,4979930.0,12.11
64db51491e2c1f18db107c83,AFG,Asia,Afghanistan,2022-06-30,1803.987,597.029,9.59,37.746,64.83,41128772.0,182430.0,7722.0,5713284.0,13.89,5064430.0,12.31
64db51491e2c1f18db107c8d,AFG,Asia,Afghanistan,2022-07-10,1803.987,597.029,9.59,37.746,64.83,41128772.0,183219.0,7727.0,5755294.0,13.99,5105618.0,12.41
64db51491e2c1f18db107c94,AFG,Asia,Afghanistan,2022-07-17,1803.987,597.029,9.59,37.746,64.83,41128772.0,183450.0,7730.0,5969406.0,14.51,5309804.0,12.91
64db51491e2c1f18db107c96,AFG,Asia,Afghanistan,2022-07-19,1803.987,597.029,9.59,37.746,64.83,41128772.0,183687.0,7733.0,7139453.0,17.36,6422705.0,15.62
64db51491e2c1f18db107c9e,AFG,Asia,Afghanistan,2022-07-27,1803.987,597.029,9.59,37.746,64.83,41128772.0,185086.0,7742.0,7294709.0,17.74,6571487.0,15.98
64db51491e2c1f18db107ca9,AFG,Asia,Afghanistan,2022-08-07,1803.987,597.029,9.59,37.746,64.83,41128772.0,187046.0,7752.0,9066437.0,22.04,8272846.0,20.11
64db51491e2c1f18db107cb1,AFG,Asia,Afghanistan,2022-08-15,1803.987,597.029,9.59,37.746,64.83,41128772.0,189045.0,7758.0,10454698.0,25.42,9613976.0,23.38
64db51491e2c1f18db107cb8,AFG,Asia,Afghanistan,2022-08-22,1803.987,597.029,9.59,37.746,64.83,41128772.0,190767.0,7764.0,10615478.0,25.81,9771963.0,23.76
64db51491e2c1f18db107cc1,AFG,Asia,Afghanistan,2022-08-31,1803.987,597.029,9.59,37.746,64.83,41128772.0,193250.0,7777.0,10730669.0,26.09,9939590.0,24.17
64db51491e2c1f18db107cc5,AFG,Asia,Afghanistan,2022-09-04,1803.987,597.029,9.59,37.746,64.83,41128772.0,193887.0,7780.0,10748257.0,26.13,9963368.0,24.22
64db51491e2c1f18db107ccc,AFG,Asia,Afghanistan,2022-09-11,1803.987,597.029,9.59,37.746,64.83,41128772.0,195647.0,7787.0,10823299.0,26.32,10096068.0,24.55
64db51491e2c1f18db107ccd,AFG,Asia,Afghanistan,2022-09-12,1803.987,597.029,9.59,37.746,64.83,41128772.0,196012.0,7787.0,10827184.0,26.33,10105500.0,24.57
64db51491e2c1f18db107cd4,AFG,Asia,Afghanistan,2022-09-19,1803.987,597.029,9.59,37.746,64.83,41128772.0,197333.0,7796.0,10873999.0,26.44,10187788.0,24.77
64db51491e2c1f18db107cdb,AFG,Asia,Afghanistan,2022-09-26,1803.987,597.029,9.59,37.746,64.83,41128772.0,198455.0,7797.0,10917914.0,26.55,10233282.0,24.88
64db51491e2c1f18db107cdd,AFG,Asia,Afghanistan,2022-09-28,1803.987,597.029,9.59,37.746,64.83,41128772.0,198750.0,7798.0,10929549.0,26.57,10245183.0,24.91
64db51491e2c1f18db107ce3,AFG,Asia,Afghanistan,2022-10-04,1803.987,597.029,9.59,37.746,64.83,41128772.0,199591.0,7803.0,10961643.0,26.65,10278516.0,24.99
64db51491e2c1f18db107cea,AFG,Asia,Afghanistan,2022-10-11,1803.987,597.029,9.59,37.746,64.83,41128772.0,200504.0,7807.0,10987211.0,26.71,10303193.0,25.05
64db51491e2c1f18db107cef,AFG,Asia,Afghanistan,2022-10-16,1803.987,597.029,9.59,37.746,64.83,41128772.0,201096.0,7811.0,11012345.0,26.78,10328057.0,25.11
64db51491e2c1f18db107cf7,AFG,Asia,Afghanistan,2022-10-24,1803.987,597.029,9.59,37.746,64.83,41128772.0,202149.0,7818.0,11084618.0,26.95,10386823.0,25.25
64db51491e2c1f18db107cff,AFG,Asia,Afghanistan,2022-11-01,1803.987,597.029,9.59,37.746,64.83,41128772.0,203063.0,7822.0,11130641.0,27.06,10427132.0,25.35
64db51491e2c1f18db107d00,AFG,Asia,Afghanistan,2022-11-02,1803.987,597.029,9.59,37.746,64.83,41128772.0,203167.0,7823.0,11165700.0,27.15,10458947.0,25.43
64db51491e2c1f18db107d06,AFG,Asia,Afghanistan,2022-11-08,1803.987,597.029,9.59,37.746,64.83,41128772.0,203890.0,7828.0,11196779.0,27.22,10489783.0,25.5
64db51491e2c1f18db107d0d,AFG,Asia,Afghanistan,2022-11-15,1803.987,597.029,9.59,37.746,64.83,41128772.0,204610.0,7829.0,11223064.0,27.29,10517707.0,25.57
64db51491e2c1f18db107d0e,AFG,Asia,Afghanistan,2022-11-16,1803.987,597.029,9.59,37.746,64.83,41128772.0,204719.0,7830.0,11236798.0,27.32,10531675.0,25.61
64db51491e2c1f18db107d19,AFG,Asia,Afghanistan,2022-11-27,1803.987,597.029,9.59,37.746,64.83,41128772.0,205596.0,7833.0,11292816.0,27.46,10587076.0,25.74
64db51491e2c1f18db107d21,AFG,Asia,Afghanistan,2022-12-05,1803.987,597.029,9.59,37.746,64.83,41128772.0,206236.0,7834.0,11320910.0,27.53,10615628.0,25.81
64db51491e2c1f18db107d32,AFG,Asia,Afghanistan,2022-12-22,1803.987,597.029,9.59,37.746,64.83,41128772.0,207214.0,7845.0,11459692.0,27.86,10754839.0,26.15
64db51491e2c1f18db107d41,AFG,Asia,Afghanistan,2023-01-06,1803.987,597.029,9.59,37.746,64.83,41128772.0,207762.0,7850.0,11533150.0,28.04,10825004.0,26.32
64db51491e2c1f18db107d4b,AFG,Asia,Afghanistan,2023-01-16,1803.987,597.029,9.59,37.746,64.83,41128772.0,207969.0,7855.0,11606705.0,28.22,10894509.0,26.49
64db51491e2c1f18db107d51,AFG,Asia,Afghanistan,2023-01-22,1803.987,597.029,9.59,37.746,64.83,41128772.0,208097.0,7860.0,11672740.0,28.38,10956289.0,26.64
64db51491e2c1f18db107d58,AFG,Asia,Afghanistan,2023-01-29,1803.987,597.029,9.59,37.746,64.83,41128772.0,208420.0,7866.0,11684678.0,28.41,10967235.0,26.67
64db51491e2c1f18db107d66,AFG,Asia,Afghanistan,2023-02-12,1803.987,597.029,9.59,37.746,64.83,41128772.0,208856.0,7877.0,11764723.0,28.6,11043751.0,26.85
64db51491e2c1f18db107d68,AFG,Asia,Afghanistan,2023-02-14,1803.987,597.029,9.59,37.746,64.83,41128772.0,209020.0,7877.0,11782909.0,28.65,11062636.0,26.9
64db51491e2c1f18db107d6d,AFG,Asia,Afghanistan,2023-02-19,1803.987,597.029,9.59,37.746,64.83,41128772.0,209086.0,7877.0,12380134.0,30.1,11661485.0,28.35
64db51491e2c1f18db107d71,AFG,Asia,Afghanistan,2023-02-23,1803.987,597.029,9.59,37.746,64.83,41128772.0,209195.0,7878.0,12603710.0,30.64,11885116.0,28.9
64db51491e2c1f18db107d74,AFG,Asia,Afghanistan,2023-02-26,1803.987,597.029,9.59,37.746,64.83,41128772.0,209251.0,7878.0,13195588.0,32.08,12476994.0,30.34
64db51491e2c1f18db107d76,AFG,Asia,Afghanistan,2023-02-28,1803.987,597.029,9.59,37.746,64.83,41128772.0,209322.0,7879.0,13441995.0,32.68,12723156.0,30.93
64db51491e2c1f18db107d7b,AFG,Asia,Afghanistan,2023-03-05,1803.987,597.029,9.59,37.746,64.83,41128772.0,209369.0,7879.0,14055768.0,34.18,13337097.0,32.43
64db51491e2c1f18db107d82,AFG,Asia,Afghanistan,2023-03-12,1803.987,597.029,9.59,37.746,64.83,41128772.0,209510.0,7880.0,14258889.0,34.67,13542327.0,32.93
64db51491e2c1f18db107d84,AFG,Asia,Afghanistan,2023-03-14,1803.987,597.029,9.59,37.746,64.83,41128772.0,209562.0,7881.0,14260160.0,34.67,13544321.0,32.93
64db51491e2c1f18db107d89,AFG,Asia,Afghanistan,2023-03-19,1803.987,597.029,9.59,37.746,64.83,41128772.0,209749.0,7881.0,14437250.0,35.1,13723342.0,33.37
64db51491e2c1f18db107d8b,AFG,Asia,Afghanistan,2023-03-21,1803.987,597.029,9.59,37.746,64.83,41128772.0,209848.0,7881.0,14444587.0,35.12,13730545.0,33.38
64db51491e2c1f18db107d90,AFG,Asia,Afghanistan,2023-03-26,1803.987,597.029,9.59,37.746,64.83,41128772.0,210080.0,7882.0,14456834.0,35.15,13742792.0,33.41
64db51491e2c1f18db107d92,AFG,Asia,Afghanistan,2023-03-28,1803.987,597.029,9.59,37.746,64.83,41128772.0,210181.0,7882.0,14457250.0,35.15,13743213.0,33.42
64db51491e2c1f18db107d97,AFG,Asia,Afghanistan,2023-04-02,1803.987,597.029,9.59,37.746,64.83,41128772.0,210628.0,7883.0,14526772.0,35.32,13815117.0,33.59
64db51491e2c1f18db107d9e,AFG,Asia,Afghanistan,2023-04-09,1803.987,597.029,9.59,37.746,64.83,41128772.0,211512.0,7884.0,14559029.0,35.4,13846468.0,33.67
64db51491e2c1f18db107da0,AFG,Asia,Afghanistan,2023-04-11,1803.987,597.029,9.59,37.746,64.83,41128772.0,211819.0,7884.0,14613185.0,35.53,13900701.0,33.8
64db51491e2c1f18db107da5,AFG,Asia,Afghanistan,2023-04-16,1803.987,597.029,9.59,37.746,64.83,41128772.0,212612.0,7885.0,14640106.0,35.6,13928107.0,33.86
64db51491e2c1f18db107da7,AFG,Asia,Afghanistan,2023-04-18,1803.987,597.029,9.59,37.746,64.83,41128772.0,213191.0,7885.0,14719397.0,35.79,14005566.0,34.05
64db51491e2c1f18db107dad,AFG,Asia,Afghanistan,2023-04-24,1803.987,597.029,9.59,37.746,64.83,41128772.0,214075.0,7887.0,14732514.0,35.82,14018650.0,34.08
64db51491e2c1f18db107dae,AFG,Asia,Afghanistan,2023-04-25,1803.987,597.029,9.59,37.746,64.83,41128772.0,214112.0,7888.0,14735342.0,35.83,14021488.0,34.09
64db51491e2c1f18db107db3,AFG,Asia,Afghanistan,2023-04-30,1803.987,597.029,9.59,37.746,64.83,41128772.0,214880.0,7892.0,14778598.0,35.93,14064253.0,34.2
64db51491e2c1f18db107db6,AFG,Asia,Afghanistan,2023-05-03,1803.987,597.029,9.59,37.746,64.83,41128772.0,215799.0,7893.0,14790567.0,35.96,14076220.0,34.22
64db51491e2c1f18db107dbc,AFG,Asia,Afghanistan,2023-05-09,1803.987,597.029,9.59,37.746,64.83,41128772.0,217730.0,7903.0,14823235.0,36.04,14109000.0,34.3
64db51491e2c1f18db107dc1,AFG,Asia,Afghanistan,2023-05-14,1803.987,597.029,9.59,37.746,64.83,41128772.0,218739.0,7908.0,14902276.0,36.23,14187450.0,34.5
64db51491e2c1f18db107dc3,AFG,Asia,Afghanistan,2023-05-16,1803.987,597.029,9.59,37.746,64.83,41128772.0,219281.0,7912.0,14949378.0,36.35,14233987.0,34.61
64db51491e2c1f18db107dc8,AFG,Asia,Afghanistan,2023-05-21,1803.987,597.029,9.59,37.746,64.83,41128772.0,220167.0,7913.0,15203606.0,36.97,14502241.0,35.26
64db51491e2c1f18db107dd0,AFG,Asia,Afghanistan,2023-05-29,1803.987,597.029,9.59,37.746,64.83,41128772.0,221413.0,7915.0,15875256.0,38.6,15168758.0,36.88
64db51491e2c1f18db107dd8,AFG,Asia,Afghanistan,2023-06-06,1803.987,597.029,9.59,37.746,64.83,41128772.0,222168.0,7919.0,16770724.0,40.78,16064707.0,39.06
64db51491e2c1f18db107ddd,AFG,Asia,Afghanistan,2023-06-11,1803.987,597.029,9.59,37.746,64.83,41128772.0,222526.0,7920.0,16978090.0,41.28,16271662.0,39.56
64db51491e2c1f18db107ddf,AFG,Asia,Afghanistan,2023-06-13,1803.987,597.029,9.59,37.746,64.83,41128772.0,222725.0,7921.0,16987158.0,41.3,16280657.0,39.58
64db51491e2c1f18db107de4,AFG,Asia,Afghanistan,2023-06-18,1803.987,597.029,9.59,37.746,64.83,41128772.0,222959.0,7922.0,17166330.0,41.74,16443159.0,39.98
64db51491e2c1f18db107de6,AFG,Asia,Afghanistan,2023-06-20,1803.987,597.029,9.59,37.746,64.83,41128772.0,223021.0,7924.0,17231834.0,41.9,16505676.0,40.13
64db51491e2c1f18db107ded,AFG,Asia,Afghanistan,2023-06-27,1803.987,597.029,9.59,37.746,64.83,41128772.0,223245.0,7928.0,17283424.0,42.02,16556475.0,40.26
64db51491e2c1f18db107df4,AFG,Asia,Afghanistan,2023-07-04,1803.987,597.029,9.59,37.746,64.83,41128772.0,223362.0,7928.0,17340211.0,42.16,16607637.0,40.38
64db51491e2c1f18db107df9,AFG,Asia,Afghanistan,2023-07-09,1803.987,597.029,9.59,37.746,64.83,41128772.0,223606.0,7931.0,17347592.0,42.18,16611044.0,40.39
64db51491e2c1f18db107dfb,AFG,Asia,Afghanistan,2023-07-11,1803.987,597.029,9.59,37.746,64.83,41128772.0,223678.0,7932.0,17397860.0,42.3,16661209.0,40.51
64db51491e2c1f18db107e02,AFG,Asia,Afghanistan,2023-07-18,1803.987,597.029,9.59,37.746,64.83,41128772.0,223884.0,7932.0,17411376.0,42.33,16676547.0,40.55
64db51491e2c1f18db107e07,AFG,Asia,Afghanistan,2023-07-23,1803.987,597.029,9.59,37.746,64.83,41128772.0,224025.0,7934.0,17423633.0,42.36,16687258.0,40.57
64db51491e2c1f18db107e09,AFG,Asia,Afghanistan,2023-07-25,1803.987,597.029,9.59,37.746,64.83,41128772.0,224067.0,7934.0,17487788.0,42.52,16743735.0,40.71
64db51491e2c1f18db107e0e,AFG,Asia,Afghanistan,2023-07-30,1803.987,597.029,9.59,37.746,64.83,41128772.0,224198.0,7940.0,17534742.0,42.63,16787563.0,40.82
64db51491e2c1f18db108a9d,DZA,Africa,Algeria,2021-08-20,13913.839,278.364,6.73,83.741,76.88,44903228.0,190078.0,4929.0,3421279.0,7.62,724812.0,1.61
64db51491e2c1f18db108aac,DZA,Africa,Algeria,2021-09-04,13913.839,278.364,6.73,83.741,76.88,44903228.0,197308.0,5373.0,5000000.0,11.14,3000000.0,6.68
64db51491e2c1f18db108ac1,DZA,Africa,Algeria,2021-09-25,13913.839,278.364,6.73,83.741,76.88,44903228.0,202449.0,5758.0,6017036.0,13.4,4032942.0,8.98
64db51491e2c1f18db108ade,DZA,Africa,Algeria,2021-10-24,13913.839,278.364,6.73,83.741,76.88,44903228.0,205750.0,5886.0,6328806.0,14.09,4751933.0,10.58
64db51491e2c1f18db108ae1,DZA,Africa,Algeria,2021-10-27,13913.839,278.364,6.73,83.741,76.88,44903228.0,205990.0,5899.0,6351998.0,14.15,4796722.0,10.68
64db51491e2c1f18db108ae4,DZA,Africa,Algeria,2021-10-30,13913.839,278.364,6.73,83.741,76.88,44903228.0,206270.0,5913.0,6364327.0,14.17,4815027.0,10.72
64db51491e2c1f18db108ae7,DZA,Africa,Algeria,2021-11-02,13913.839,278.364,6.73,83.741,76.88,44903228.0,206566.0,5924.0,6399209.0,14.25,4872110.0,10.85
64db51491e2c1f18db108aed,DZA,Africa,Algeria,2021-11-08,13913.839,278.364,6.73,83.741,76.88,44903228.0,207156.0,5945.0,6418827.0,14.29,4897288.0,10.91
64db51491e2c1f18db108af2,DZA,Africa,Algeria,2021-11-13,13913.839,278.364,6.73,83.741,76.88,44903228.0,207764.0,5971.0,6446373.0,14.36,4930443.0,10.98
64db51491e2c1f18db108afa,DZA,Africa,Algeria,2021-11-21,13913.839,278.364,6.73,83.741,76.88,44903228.0,208839.0,6017.0,6697263.0,14.91,5298544.0,11.8
64db51491e2c1f18db108afb,DZA,Africa,Algeria,2021-11-22,13913.839,278.364,6.73,83.741,76.88,44903228.0,208952.0,6021.0,6703364.0,14.93,5314016.0,11.83
64db51491e2c1f18db108afe,DZA,Africa,Algeria,2021-11-25,13913.839,278.364,6.73,83.741,76.88,44903228.0,209463.0,6035.0,6716299.0,14.96,5340231.0,11.89
64db51491e2c1f18db108b02,DZA,Africa,Algeria,2021-11-29,13913.839,278.364,6.73,83.741,76.88,44903228.0,210152.0,6058.0,6740064.0,15.01,5380385.0,11.98
64db51491e2c1f18db108b03,DZA,Africa,Algeria,2021-11-30,13913.839,278.364,6.73,83.741,76.88,44903228.0,210344.0,6064.0,6875003.0,15.31,5391232.0,12.01
64db51491e2c1f18db108b11,DZA,Africa,Algeria,2021-12-14,13913.839,278.364,6.73,83.741,76.88,44903228.0,213058.0,6151.0,7019879.0,15.63,5554702.0,12.37
64db51491e2c1f18db108b18,DZA,Africa,Algeria,2021-12-21,13913.839,278.364,6.73,83.741,76.88,44903228.0,214835.0,6190.0,7060737.0,15.72,5609040.0,12.49
64db51491e2c1f18db108b2b,DZA,Africa,Algeria,2022-01-09,13913.839,278.364,6.73,83.741,76.88,44903228.0,221742.0,6330.0,7247787.0,16.14,5796432.0,12.91
64db51491e2c1f18db108b49,DZA,Africa,Algeria,2022-02-08,13913.839,278.364,6.73,83.741,76.88,44903228.0,258478.0,6654.0,7403900.0,16.49,6003539.0,13.37
64db51491e2c1f18db108b55,DZA,Africa,Algeria,2022-02-20,13913.839,278.364,6.73,83.741,76.88,44903228.0,263936.0,6787.0,7456361.0,16.61,6076272.0,13.53
64db51491e2c1f18db108b66,DZA,Africa,Algeria,2022-03-09,13913.839,278.364,6.73,83.741,76.88,44903228.0,265323.0,6858.0,7461932.0,16.62,6110712.0,13.61
64db51491e2c1f18db108b94,DZA,Africa,Algeria,2022-04-24,13913.839,278.364,6.73,83.741,76.88,44903228.0,265761.0,6874.0,7840131.0,17.46,6481186.0,14.43
64db51491e2c1f18db108b9b,DZA,Africa,Algeria,2022-05-01,13913.839,278.364,6.73,83.741,76.88,44903228.0,265780.0,6875.0,7840131.0,17.46,6481186.0,14.43
64db51491e2c1f18db108c19,DZA,Africa,Algeria,2022-09-04,13913.839,278.364,6.73,83.741,76.88,44903228.0,270426.0,6878.0,7840131.0,17.46,6481186.0,14.43
64db51491e2c1f18db10998d,AGO,Africa,Angola,2021-05-12,5819.495,276.045,3.94,26.664,61.15,35588996.0,29146.0,639.0,586377.0,1.65,40195.0,0.11
64db51491e2c1f18db109993,AGO,Africa,Angola,2021-05-18,5819.495,276.045,3.94,26.664,61.15,35588996.0,30787.0,677.0,606287.0,1.7,75215.0,0.21
64db51491e2c1f18db109996,AGO,Africa,Angola,2021-05-21,5819.495,276.045,3.94,26.664,61.15,35588996.0,31661.0,704.0,630984.0,1.77,126551.0,0.36
64db51491e2c1f18db10999b,AGO,Africa,Angola,2021-05-26,5819.495,276.045,3.94,26.664,61.15,35588996.0,32933.0,735.0,663049.0,1.86,196930.0,0.55
64db51491e2c1f18db1099a0,AGO,Africa,Angola,2021-05-31,5819.495,276.045,3.94,26.664,61.15,35588996.0,34366.0,764.0,679034.0,1.91,230181.0,0.65
