_id,iso_code,continent,location,date,gdp_per_capita,handwashing_facilities,total_cases,total_cases_per_million,total_deaths,total_vaccinations,people_vaccinated,people_fully_vaccinated,total_boosters,female_smokers,male_smokers
64d268a1c7e1b733c92c42ef,KHM,Asia,Cambodia,20/10/2021,3645.07,66.229,117201,6989.626,2693,26998351,13634458,12856612,1560432,2,33.7
64d268a1c7e1b733c92c42f0,KHM,Asia,Cambodia,21/10/2021,3645.07,66.229,117352,6998.631,2704,27090946,13643415,12902262,1598420,2,33.7
64d268a1c7e1b733c92c42f1,KHM,Asia,Cambodia,22/10/2021,3645.07,66.229,117500,7007.457,2715,27163990,13652232,12941476,1623433,2,33.7
64d268a1c7e1b733c92c42f2,KHM,Asia,Cambodia,23/10/2021,3645.07,66.229,117644,7016.045,2725,27243478,13658227,12967268,1671134,2,33.7
64d268a1c7e1b733c92c42f3,KHM,Asia,Cambodia,24/10/2021,3645.07,66.229,117772,7023.679,2734,27309793,13663527,12988266,1711151,2,33.7
64d268a1c7e1b733c92c42f4,KHM,Asia,Cambodia,25/10/2021,3645.07,66.229,117888,7030.597,2743,27356822,13673478,13009481,1727014,2,33.7
64d268a1c7e1b733c92c42f5,KHM,Asia,Cambodia,26/10/2021,3645.07,66.229,118000,7037.276,2751,27390800,13681827,13019567,1742557,2,33.7
64d268a1c7e1b733c92c42f6,KHM,Asia,Cambodia,27/10/2021,3645.07,66.229,118111,7043.896,2758,27420723,13688442,13026141,1759291,2,33.7
64d268a1c7e1b733c92c42f7,KHM,Asia,Cambodia,28/10/2021,3645.07,66.229,118220,7050.397,2766,27457576,13697329,13035905,1777493,2,33.7
64d268a1c7e1b733c92c42f8,KHM,Asia,Cambodia,29/10/2021,3645.07,66.229,118321,7056.42,2773,27488038,13701863,13046418,1792908,2,33.7
64d268a1c7e1b733c92c42f9,KHM,Asia,Cambodia,30/10/2021,3645.07,66.229,118427,7062.742,2781,27540334,13706107,13056188,1831190,2,33.7
64d268a1c7e1b733c92c42fa,KHM,Asia,Cambodia,31/10/2021,3645.07,66.229,118522,7068.407,2788,27582895,13709487,13065834,1860725,2,33.7
64d268a1c7e1b733c92c42fb,KHM,Asia,Cambodia,01/11/2021,3645.07,66.229,118613,7073.834,2794,27660458,13746625,13081073,1885911,2,33.7
64d268a1c7e1b733c92c42fc,KHM,Asia,Cambodia,02/11/2021,3645.07,66.229,118702,7079.142,2800,27754142,13801971,13097279,1908043,2,33.7
64d268a1c7e1b733c92c42fd,KHM,Asia,Cambodia,03/11/2021,3645.07,66.229,118787,7084.211,2807,27840354,13852616,13111011,1929878,2,33.7
64d268a1c7e1b733c92c42fe,KHM,Asia,Cambodia,04/11/2021,3645.07,66.229,118870,7089.161,2813,27910923,13898766,13123236,1942072,2,33.7
64d268a1c7e1b733c92c42ff,KHM,Asia,Cambodia,05/11/2021,3645.07,66.229,118948,7093.813,2818,27967153,13930397,13134662,1955245,2,33.7
64d268a1c7e1b733c92c4301,KHM,Asia,Cambodia,07/11/2021,3645.07,66.229,119092,7102.401,2829,28041552,13963921,13149177,1981605,2,33.7
64d268a1c7e1b733c92c4302,KHM,Asia,Cambodia,08/11/2021,3645.07,66.229,119160,7106.456,2835,28091131,13988235,13163613,1992434,2,33.7
64d268a1c7e1b733c92c4303,KHM,Asia,Cambodia,09/11/2021,3645.07,66.229,119227,7110.452,2840,28114132,13999741,13170169,1997373,2,33.7
64d268a1c7e1b733c92c4304,KHM,Asia,Cambodia,10/11/2021,3645.07,66.229,119292,7114.328,2845,28150892,14017087,13181932,2005024,2,33.7
64d268a1c7e1b733c92c4305,KHM,Asia,Cambodia,11/11/2021,3645.07,66.229,119358,7118.265,2850,28182589,14032348,13191432,2011960,2,33.7
64d268a1c7e1b733c92c4306,KHM,Asia,Cambodia,12/11/2021,3645.07,66.229,119421,7122.022,2856,28210938,14045675,13199809,2018605,2,33.7
64d268a1c7e1b733c92c4307,KHM,Asia,Cambodia,13/11/2021,3645.07,66.229,119481,7125.6,2861,28230176,14051925,13202848,2028554,2,33.7
64d268a1c7e1b733c92c4308,KHM,Asia,Cambodia,14/11/2021,3645.07,66.229,119536,7128.88,2867,28231176,14051925,13203848,2028554,2,33.7
64d268a1c7e1b733c92c4309,KHM,Asia,Cambodia,15/11/2021,3645.07,66.229,119588,7131.981,2872,28241359,14055958,13207379,2031173,2,33.7
64d268a1c7e1b733c92c430a,KHM,Asia,Cambodia,16/11/2021,3645.07,66.229,119636,7134.844,2876,28327177,14079049,13225431,2075848,2,33.7
64d268a1c7e1b733c92c430b,KHM,Asia,Cambodia,17/11/2021,3645.07,66.229,119687,7137.885,2881,28366730,14087335,13232037,2100509,2,33.7
64d268a1c7e1b733c92c430c,KHM,Asia,Cambodia,18/11/2021,3645.07,66.229,119741,7141.106,2887,28380908,14088395,13232757,2112907,2,33.7
64d268a1c7e1b733c92c430d,KHM,Asia,Cambodia,19/11/2021,3645.07,66.229,119786,7143.79,2891,28391116,14089134,13233192,2121941,2,33.7
64d268a1c7e1b733c92c430e,KHM,Asia,Cambodia,20/11/2021,3645.07,66.229,119826,7146.175,2896,28405577,14090184,13234187,2134357,2,33.7
64d268a1c7e1b733c92c430f,KHM,Asia,Cambodia,21/11/2021,3645.07,66.229,119867,7148.62,2900,28414237,14090548,13234874,2141966,2,33.7
64d268a1c7e1b733c92c4310,KHM,Asia,Cambodia,22/11/2021,3645.07,66.229,119904,7150.827,2905,28450118,14100034,13246305,2156930,2,33.7
64d268a1c7e1b733c92c4311,KHM,Asia,Cambodia,23/11/2021,3645.07,66.229,119943,7153.153,2909,28482592,14107903,13255582,2172258,2,33.7
64d268a1c7e1b733c92c4312,KHM,Asia,Cambodia,24/11/2021,3645.07,66.229,119977,7155.18,2914,28510511,14114474,13262981,2186207,2,33.7
64d268a1c7e1b733c92c4313,KHM,Asia,Cambodia,25/11/2021,3645.07,66.229,120009,7157.089,2918,28536341,14120007,13270103,2199382,2,33.7
64d268a1c7e1b733c92c4314,KHM,Asia,Cambodia,26/11/2021,3645.07,66.229,120038,7158.818,2922,28564675,14125921,13277803,2214102,2,33.7
64d268a1c7e1b733c92c4315,KHM,Asia,Cambodia,27/11/2021,3645.07,66.229,120064,7160.369,2927,28581422,14127856,13280656,2226061,2,33.7
64d268a1c7e1b733c92c4316,KHM,Asia,Cambodia,28/11/2021,3645.07,66.229,120087,7161.741,2931,28597011,14129389,13285251,2235522,2,33.7
64d268a1c7e1b733c92c4317,KHM,Asia,Cambodia,29/11/2021,3645.07,66.229,120112,7163.232,2935,28657761,14137642,13320478,2252792,2,33.7
64d268a1c7e1b733c92c4318,KHM,Asia,Cambodia,30/11/2021,3645.07,66.229,120134,7164.544,2940,28716448,14145606,13351514,2272479,2,33.7
64d268a1c7e1b733c92c4319,KHM,Asia,Cambodia,01/12/2021,3645.07,66.229,120160,7166.094,2944,28774496,14152523,13384463,2290661,2,33.7
64d268a1c7e1b733c92c431a,KHM,Asia,Cambodia,02/12/2021,3645.07,66.229,120183,7167.466,2949,28843614,14159169,13414877,2322719,2,33.7
64d268a1c7e1b733c92c431b,KHM,Asia,Cambodia,03/12/2021,3645.07,66.229,120207,7168.897,2953,28908865,14165298,13437233,2359485,2,33.7
64d268a1c7e1b733c92c431c,KHM,Asia,Cambodia,04/12/2021,3645.07,66.229,120232,7170.388,2956,28966762,14168343,13456218,2395352,2,33.7
64d268a1c7e1b733c92c431d,KHM,Asia,Cambodia,05/12/2021,3645.07,66.229,120256,7171.819,2960,29001512,14170074,13465652,2418937,2,33.7
64d268a1c7e1b733c92c431e,KHM,Asia,Cambodia,06/12/2021,3645.07,66.229,120272,7172.774,2963,29094072,14177262,13490299,2479662,2,33.7
64d268a1c7e1b733c92c431f,KHM,Asia,Cambodia,07/12/2021,3645.07,66.229,120286,7173.609,2967,29190124,14183643,13505213,2554419,2,33.7
64d268a1c7e1b733c92c4320,KHM,Asia,Cambodia,08/12/2021,3645.07,66.229,120300,7174.444,2971,29284160,14189643,13521649,2626019,2,33.7
64d268a1c7e1b733c92c4321,KHM,Asia,Cambodia,09/12/2021,3645.07,66.229,120312,7175.159,2974,29365889,14194474,13533887,2690679,2,33.7
64d268a1c7e1b733c92c4322,KHM,Asia,Cambodia,10/12/2021,3645.07,66.229,120327,7176.054,2978,29426116,14198740,13541484,2739043,2,33.7
64d268a1c7e1b733c92c4323,KHM,Asia,Cambodia,11/12/2021,3645.07,66.229,120343,7177.008,2982,29472426,14200162,13545214,2780201,2,33.7
64d268a1c7e1b733c92c4324,KHM,Asia,Cambodia,12/12/2021,3645.07,66.229,120355,7177.724,2985,29502058,14201322,13548174,2805713,2,33.7
64d268a1c7e1b733c92c4325,KHM,Asia,Cambodia,13/12/2021,3645.07,66.229,120370,7178.618,2989,29574392,14207542,13559316,2860685,2,33.7
64d268a1c7e1b733c92c4326,KHM,Asia,Cambodia,14/12/2021,3645.07,66.229,120382,7179.334,2992,29631184,14212198,13568919,2903218,2,33.7
64d268a1c7e1b733c92c4327,KHM,Asia,Cambodia,15/12/2021,3645.07,66.229,120390,7179.811,2995,29678249,14216413,13576556,2938431,2,33.7
64d268a1c7e1b733c92c4329,KHM,Asia,Cambodia,17/12/2021,3645.07,66.229,120405,7180.706,3001,29770904,14223341,13589042,3011672,2,33.7
64d268a1c7e1b733c92c432a,KHM,Asia,Cambodia,18/12/2021,3645.07,66.229,120410,7181.004,3003,29803062,14224202,13590650,3041361,2,33.7
64d268a1c7e1b733c92c432b,KHM,Asia,Cambodia,19/12/2021,3645.07,66.229,120416,7181.362,3005,29830319,14225712,13592006,3065752,2,33.7
64d268a1c7e1b733c92c432c,KHM,Asia,Cambodia,20/12/2021,3645.07,66.229,120423,7181.779,3005,29905051,14230186,13599416,3128600,2,33.7
64d268a1c7e1b733c92c432d,KHM,Asia,Cambodia,21/12/2021,3645.07,66.229,120427,7182.018,3005,29972083,14233809,13606080,3185345,2,33.7
64d268a1c7e1b733c92c432e,KHM,Asia,Cambodia,22/12/2021,3645.07,66.229,120430,7182.196,3006,30029819,14237048,13612108,3233814,2,33.7
64d268a1c7e1b733c92c432f,KHM,Asia,Cambodia,23/12/2021,3645.07,66.229,120434,7182.435,3006,30079738,14239475,13616689,3276725,2,33.7
64d268a1c7e1b733c92c4330,KHM,Asia,Cambodia,24/12/2021,3645.07,66.229,120440,7182.793,3007,30139205,14242616,13622532,3327208,2,33.7
64d268a1c7e1b733c92c4331,KHM,Asia,Cambodia,25/12/2021,3645.07,66.229,120445,7183.091,3008,30180696,14244105,13624353,3365389,2,33.7
64d268a1c7e1b733c92c4332,KHM,Asia,Cambodia,26/12/2021,3645.07,66.229,120449,7183.33,3008,30209708,14244784,13625556,3392519,2,33.7
64d268a1c7e1b733c92c4333,KHM,Asia,Cambodia,27/12/2021,3645.07,66.229,120464,7184.224,3009,30285640,14249314,13638750,3450727,2,33.7
64d268a1c7e1b733c92c4334,KHM,Asia,Cambodia,28/12/2021,3645.07,66.229,120469,7184.522,3010,30336200,14253170,13645320,3490861,2,33.7
64d268a1c7e1b733c92c4335,KHM,Asia,Cambodia,29/12/2021,3645.07,66.229,120473,7184.761,3011,30381828,14256537,13650819,3527623,2,33.7
64d268a1c7e1b733c92c4336,KHM,Asia,Cambodia,30/12/2021,3645.07,66.229,120487,7185.596,3012,30424476,14259542,13655973,3562112,2,33.7
64d268a1c7e1b733c92c4337,KHM,Asia,Cambodia,31/12/2021,3645.07,66.229,120493,7185.954,3012,30456720,14262170,13659518,3588183,2,33.7
64d268a1c7e1b733c92c4338,KHM,Asia,Cambodia,01/01/2022,3645.07,66.229,120507,7186.789,3012,30465321,14262589,13660387,3595496,2,33.7
64d268a1c7e1b733c92c4339,KHM,Asia,Cambodia,02/01/2022,3645.07,66.229,120510,7186.967,3013,30472330,14262959,13661019,3601503,2,33.7
64d268a1c7e1b733c92c433a,KHM,Asia,Cambodia,03/01/2022,3645.07,66.229,120516,7187.325,3014,30533632,14268378,13667180,3651225,2,33.7
64d268a1c7e1b733c92c433b,KHM,Asia,Cambodia,04/01/2022,3645.07,66.229,120526,7187.922,3015,30608949,14272505,13672464,3717131,2,33.7
64d268a1c7e1b733c92c433c,KHM,Asia,Cambodia,05/01/2022,3645.07,66.229,120535,7188.458,3015,30670837,14275760,13676620,3771608,2,33.7
64d268a1c7e1b733c92c433d,KHM,Asia,Cambodia,06/01/2022,3645.07,66.229,120553,7189.532,3015,30730188,14279614,13680696,3823029,2,33.7
64d268a1c7e1b733c92c433e,KHM,Asia,Cambodia,07/01/2022,3645.07,66.229,120564,7190.188,3015,30764313,14280862,13682166,3854436,2,33.7
64d268a1c7e1b733c92c433f,KHM,Asia,Cambodia,08/01/2022,3645.07,66.229,120591,7191.798,3015,30802801,14282017,13683603,3890332,2,33.7
64d268a1c7e1b733c92c4340,KHM,Asia,Cambodia,09/01/2022,3645.07,66.229,120621,7193.587,3015,30826697,14282788,13685179,3911881,2,33.7
64d268a1c7e1b733c92c4341,KHM,Asia,Cambodia,10/01/2022,3645.07,66.229,120636,7194.482,3015,30949555,14288305,13690756,4023645,2,33.7
64d268a1c7e1b733c92c4342,KHM,Asia,Cambodia,11/01/2022,3645.07,66.229,120670,7196.51,3015,31085693,14292751,13695890,4150203,2,33.7
64d268a1c7e1b733c92c4343,KHM,Asia,Cambodia,12/01/2022,3645.07,66.229,120684,7197.344,3015,31218844,14296897,13699943,4275155,2,33.7
64d268a1c7e1b733c92c4345,KHM,Asia,Cambodia,14/01/2022,3645.07,66.229,120728,7199.969,3015,31467747,14305266,13707143,4528689,2,33.7
64d268a1c7e1b733c92c4346,KHM,Asia,Cambodia,15/01/2022,3645.07,66.229,120773,7202.652,3015,31606615,14307437,13709146,4643183,2,33.7
64d268a1c7e1b733c92c4347,KHM,Asia,Cambodia,16/01/2022,3645.07,66.229,120796,7204.024,3015,31706265,14308898,13711159,4739359,2,33.7
64d268a1c7e1b733c92c4348,KHM,Asia,Cambodia,17/01/2022,3645.07,66.229,120825,7205.753,3015,31849906,14313686,13715794,4873577,2,33.7
64d268a1c7e1b733c92c4349,KHM,Asia,Cambodia,18/01/2022,3645.07,66.229,120847,7207.065,3015,32004508,14318448,13720419,5018792,2,33.7
64d268a1c7e1b733c92c434a,KHM,Asia,Cambodia,19/01/2022,3645.07,66.229,120877,7208.855,3015,32147810,14322631,13724029,5154301,2,33.7
64d268a1c7e1b733c92c434b,KHM,Asia,Cambodia,20/01/2022,3645.07,66.229,120914,7211.061,3015,32279446,14326513,13728089,5277995,2,33.7
64d268a1c7e1b733c92c434c,KHM,Asia,Cambodia,21/01/2022,3645.07,66.229,120956,7213.566,3015,32401158,14330372,13731437,5392500,2,33.7
64d268a1c7e1b733c92c434d,KHM,Asia,Cambodia,22/01/2022,3645.07,66.229,121000,7216.19,3015,32492665,14332499,13733787,5479530,2,33.7
64d268a1c7e1b733c92c434e,KHM,Asia,Cambodia,23/01/2022,3645.07,66.229,121026,7217.741,3015,32555191,14334165,13735381,5538796,2,33.7
64d268a1c7e1b733c92c434f,KHM,Asia,Cambodia,24/01/2022,3645.07,66.229,121066,7220.126,3015,32682982,14338577,13739318,5658238,2,33.7
64d268a1c7e1b733c92c4350,KHM,Asia,Cambodia,25/01/2022,3645.07,66.229,121094,7221.796,3015,32800712,14342352,13743612,5767899,2,33.7
64d268a1c7e1b733c92c4351,KHM,Asia,Cambodia,26/01/2022,3645.07,66.229,121116,7223.108,3015,32895096,14345304,13747904,5855039,2,33.7
64d268a1c7e1b733c92c4352,KHM,Asia,Cambodia,27/01/2022,3645.07,66.229,121150,7225.136,3015,32974546,14348054,13751678,5927965,2,33.7
64d268a1c7e1b733c92c4353,KHM,Asia,Cambodia,28/01/2022,3645.07,66.229,121188,7227.402,3015,33050752,14350592,13756300,5997011,2,33.7
64d268a1c7e1b733c92c4354,KHM,Asia,Cambodia,29/01/2022,3645.07,66.229,121242,7230.622,3015,33097841,14351805,13758000,6041187,2,33.7
64d268a1c7e1b733c92c4355,KHM,Asia,Cambodia,30/01/2022,3645.07,66.229,121299,7234.022,3015,33121317,14352541,13759069,6062858,2,33.7
64d268a1c7e1b733c92c4356,KHM,Asia,Cambodia,31/01/2022,3645.07,66.229,121355,7237.362,3015,33144777,14353621,13760630,6083677,2,33.7
64d268a1c7e1b733c92c4357,KHM,Asia,Cambodia,01/02/2022,3645.07,66.229,121390,7239.449,3015,33185110,14355450,13763338,6119473,2,33.7
64d268a1c7e1b733c92c4358,KHM,Asia,Cambodia,02/02/2022,3645.07,66.229,121438,7242.311,3015,33223247,14356864,13765926,6153608,2,33.7
64d268a1c7e1b733c92c4359,KHM,Asia,Cambodia,03/02/2022,3645.07,66.229,121484,7245.055,3015,33278108,14358854,13769908,6202497,2,33.7
64d268a1c7e1b733c92c435a,KHM,Asia,Cambodia,04/02/2022,3645.07,66.229,121550,7248.991,3015,33324731,14360705,13773041,6244136,2,33.7
64d268a1c7e1b733c92c435c,KHM,Asia,Cambodia,06/02/2022,3645.07,66.229,121773,7262.29,3015,33379502,14362676,13776018,6293959,2,33.7
64d268a1c7e1b733c92c435d,KHM,Asia,Cambodia,07/02/2022,3645.07,66.229,121881,7268.731,3015,33422263,14365082,13780189,6330143,2,33.7
64d268a1c7e1b733c92c435e,KHM,Asia,Cambodia,08/02/2022,3645.07,66.229,121983,7274.814,3015,33476085,14367034,13783908,6378294,2,33.7
64d268a1c7e1b733c92c435f,KHM,Asia,Cambodia,09/02/2022,3645.07,66.229,122206,7288.113,3015,33537923,14369167,13787362,6434545,2,33.7
64d268a1c7e1b733c92c4361,KHM,Asia,Cambodia,11/02/2022,3645.07,66.229,122742,7320.079,3015,33660323,14374151,13794360,6544963,2,33.7
64d268a1c7e1b733c92c4362,KHM,Asia,Cambodia,12/02/2022,3645.07,66.229,123042,7337.971,3015,33727088,14375602,13796153,6608484,2,33.7
64d268a1c7e1b733c92c4363,KHM,Asia,Cambodia,13/02/2022,3645.07,66.229,123443,7361.886,3015,33776534,14376883,13797431,6655371,2,33.7
64d268a1c7e1b733c92c4364,KHM,Asia,Cambodia,14/02/2022,3645.07,66.229,123955,7392.42,3015,33878559,14379756,13801276,6750678,2,33.7
64d268a1c7e1b733c92c4365,KHM,Asia,Cambodia,15/02/2022,3645.07,66.229,124139,7403.394,3015,34042032,14385128,13808558,6901497,2,33.7
64d268a1c7e1b733c92c4367,KHM,Asia,Cambodia,17/02/2022,3645.07,66.229,124787,7442.039,3015,34116622,14388242,13812659,6968872,2,33.7
64d268a1c7e1b733c92c4369,KHM,Asia,Cambodia,19/02/2022,3645.07,66.229,125753,7499.649,3015,34259185,14393144,13818147,7101045,2,33.7
64d268a1c7e1b733c92c436a,KHM,Asia,Cambodia,20/02/2022,3645.07,66.229,126489,7543.543,3017,34299633,14394430,13819573,7138781,2,33.7
64d268a1c7e1b733c92c436b,KHM,Asia,Cambodia,21/02/2022,3645.07,66.229,126977,7572.646,3020,34384189,14398167,13823050,7216123,2,33.7
64d268a1c7e1b733c92c436c,KHM,Asia,Cambodia,22/02/2022,3645.07,66.229,127575,7608.309,3022,34509791,14401837,13827084,7334021,2,33.7
64d268a1c7e1b733c92c436d,KHM,Asia,Cambodia,23/02/2022,3645.07,66.229,128133,7641.587,3023,34681470,14438948,13831795,7463878,2,33.7
64d268a1c7e1b733c92c436e,KHM,Asia,Cambodia,24/02/2022,3645.07,66.229,128599,7669.379,3026,34893425,14485125,13836736,7624715,2,33.7
64d268a1c7e1b733c92c436f,KHM,Asia,Cambodia,25/02/2022,3645.07,66.229,129078,7697.945,3027,35067827,14524943,13841557,7754478,2,33.7
64d268a1c7e1b733c92c4370,KHM,Asia,Cambodia,26/02/2022,3645.07,66.229,129548,7725.975,3032,35192587,14548172,13844276,7853290,2,33.7
64d268a1c7e1b733c92c4371,KHM,Asia,Cambodia,27/02/2022,3645.07,66.229,129920,7748.16,3032,35277260,14563512,13846457,7920442,2,33.7
64d268a1c7e1b733c92c4372,KHM,Asia,Cambodia,28/02/2022,3645.07,66.229,130276,7769.392,3032,35421650,14594605,13850364,8029832,2,33.7
64d268a1c7e1b733c92c43a0,KHM,Asia,Cambodia,15/04/2022,3645.07,66.229,136032,8112.668,3055,37188887,14855108,14110905,8096162,2,33.7
64d268a1c7e1b733c92c43bd,KHM,Asia,Cambodia,14/05/2022,3645.07,66.229,136262,8126.384,3056,38460180,14932546,14192815,8586491,2,33.7
64d268a1c7e1b733c92c43c3,KHM,Asia,Cambodia,20/05/2022,3645.07,66.229,136262,8126.384,3056,39658990,15017756,14280965,9085668,2,33.7
64d268a1c7e1b733c92c43d3,KHM,Asia,Cambodia,05/06/2022,3645.07,66.229,136262,8126.384,3056,40160051,15045995,14328268,9259661,2,33.7
64d268a1c7e1b733c92c43da,KHM,Asia,Cambodia,12/06/2022,3645.07,66.229,136262,8126.384,3056,40352987,15054217,14341016,9300664,2,33.7
64d268a1c7e1b733c92c4464,KHM,Asia,Cambodia,28/10/2022,3645.07,66.229,137979,8228.783,3056,44617534,15215773,14576435,10298823,2,33.7
64d268a1c7e1b733c92c4472,KHM,Asia,Cambodia,11/11/2022,3645.07,66.229,137996,8229.796,3056,44743484,15220136,14582552,10322948,2,33.7
64d268a1c7e1b733c92c4479,KHM,Asia,Cambodia,18/11/2022,3645.07,66.229,138010,8230.631,3056,44817651,15223136,14586370,10339180,2,33.7
64d268a1c7e1b733c92c4480,KHM,Asia,Cambodia,25/11/2022,3645.07,66.229,138046,8232.778,3056,44909637,15226312,14590810,10358897,2,33.7
64d268a1c7e1b733c92c4487,KHM,Asia,Cambodia,02/12/2022,3645.07,66.229,138106,8236.357,3056,44981700,15228855,14594099,10374532,2,33.7
64d268a1c7e1b733c92c4495,KHM,Asia,Cambodia,16/12/2022,3645.07,66.229,138347,8250.729,3056,45101653,15235245,14600964,10400934,2,33.7
64d268a1c7e1b733c92c44a3,KHM,Asia,Cambodia,30/12/2022,3645.07,66.229,138564,8263.671,3056,45217130,15241969,14607080,10424952,2,33.7
64d268a1c7e1b733c92c44aa,KHM,Asia,Cambodia,06/01/2023,3645.07,66.229,138615,8266.712,3056,45271453,15244858,14609937,10433215,2,33.7
64d268a1c7e1b733c92c44b1,KHM,Asia,Cambodia,13/01/2023,3645.07,66.229,138651,8268.859,3056,45407927,15248971,14614006,10450639,2,33.7
64d268a1c7e1b733c92c44b8,KHM,Asia,Cambodia,20/01/2023,3645.07,66.229,138672,8270.112,3056,45612652,15254468,14620423,10477144,2,33.7
64d268a1c7e1b733c92c44cd,KHM,Asia,Cambodia,10/02/2023,3645.07,66.229,138700,8271.782,3056,46003730,15266991,14634370,10544066,2,33.7
64d268a1c7e1b733c92c44d4,KHM,Asia,Cambodia,17/02/2023,3645.07,66.229,138705,8272.08,3056,46118633,15270604,14638207,10563979,2,33.7
64d268a1c7e1b733c92c44db,KHM,Asia,Cambodia,24/02/2023,3645.07,66.229,138713,8272.557,3056,46203724,15273098,14641384,10577446,2,33.7
64d268a1c7e1b733c92c44e2,KHM,Asia,Cambodia,03/03/2023,3645.07,66.229,138719,8272.915,3056,46290154,15275527,14644064,10591065,2,33.7
64d268a1c7e1b733c92c44f0,KHM,Asia,Cambodia,17/03/2023,3645.07,66.229,138721,8273.034,3056,46695609,15278581,14647871,10606414,2,33.7
64d268a1c7e1b733c92c44f7,KHM,Asia,Cambodia,24/03/2023,3645.07,66.229,138721,8273.034,3056,46751262,15280479,14650435,10613533,2,33.7
64d268a1c7e1b733c92c44fe,KHM,Asia,Cambodia,31/03/2023,3645.07,66.229,138725,8273.272,3056,46808756,15281968,14652519,10620259,2,33.7
64d268a1c7e1b733c92c4513,KHM,Asia,Cambodia,21/04/2023,3645.07,66.229,138726,8273.332,3056,46866434,15283870,14655568,10627178,2,33.7
64d268a1c7e1b733c92c451a,KHM,Asia,Cambodia,28/04/2023,3645.07,66.229,138732,8273.69,3056,46895957,15285058,14656915,10630157,2,33.7
64d268a1c7e1b733c92c4521,KHM,Asia,Cambodia,05/05/2023,3645.07,66.229,138733,8273.75,3056,46920796,15285834,14657800,10632815,2,33.7
64d268a1c7e1b733c92c4528,KHM,Asia,Cambodia,12/05/2023,3645.07,66.229,138736,8273.928,3056,46942467,15286524,14658527,10635032,2,33.7
64d268a1c7e1b733c92c452f,KHM,Asia,Cambodia,19/05/2023,3645.07,66.229,138736,8273.928,3056,46974401,15287370,14659514,10638591,2,33.7
64d268a1c7e1b733c92c4536,KHM,Asia,Cambodia,26/05/2023,3645.07,66.229,138750,8274.763,3056,47030856,15288684,14660594,10647839,2,33.7
64d268a1c7e1b733c92c4542,KHM,Asia,Cambodia,07/06/2023,3645.07,66.229,138822,8279.057,3056,47096851,15290443,14663743,10663964,2,33.7
64d268a1c7e1b733c92c4560,KHM,Asia,Cambodia,07/07/2023,3645.07,66.229,138931,8285.558,3056,47380134,15301258,14674372,10716594,2,33.7
64d268a2c7e1b733c92c7126,COL,South America,Colombia,18/12/2021,13254.949,65.386,5101466,98343.356,129295,62523818,37836418,27199605,2677561,4.7,13.5
64d268a2c7e1b733c92c7127,COL,South America,Colombia,19/12/2021,13254.949,65.386,5103269,98378.113,129345,62637834,37866509,27266477,2701928,4.7,13.5
64d268a2c7e1b733c92c712a,COL,South America,Colombia,22/12/2021,13254.949,65.386,5109022,98489.017,129487,63453700,38067694,27724189,2906051,4.7,13.5
64d268a2c7e1b733c92c712c,COL,South America,Colombia,24/12/2021,13254.949,65.386,5112719,98560.285,129586,63706515,38128577,27850680,2985834,4.7,13.5
64d268a2c7e1b733c92c712e,COL,South America,Colombia,26/12/2021,13254.949,65.386,5118254,98666.986,129686,63753706,38140578,27874207,3000665,4.7,13.5
64d268a2c7e1b733c92c712f,COL,South America,Colombia,27/12/2021,13254.949,65.386,5121668,98732.799,129729,63992507,38194138,27992589,3081896,4.7,13.5
64d268a2c7e1b733c92c7131,COL,South America,Colombia,29/12/2021,13254.949,65.386,5127971,98854.305,129798,64449062,38295873,28213115,3240030,4.7,13.5
64d268a2c7e1b733c92c7132,COL,South America,Colombia,30/12/2021,13254.949,65.386,5132277,98937.314,129833,64634652,38340760,28297817,3305086,4.7,13.5
64d268a2c7e1b733c92c7133,COL,South America,Colombia,31/12/2021,13254.949,65.386,5138603,99059.263,129866,64690489,38353097,28323837,3324832,4.7,13.5
64d268a2c7e1b733c92c7135,COL,South America,Colombia,02/01/2022,13254.949,65.386,5157440,99422.393,129942,64738522,38363095,28346885,3342734,4.7,13.5
64d268a2c7e1b733c92c7136,COL,South America,Colombia,03/01/2022,13254.949,65.386,5169855,99661.723,129986,64986015,38420325,28463323,3429374,4.7,13.5
64d268a2c7e1b733c92c7137,COL,South America,Colombia,04/01/2022,13254.949,65.386,5181173,99879.905,130026,65271100,38488522,28600589,3522444,4.7,13.5
64d268a2c7e1b733c92c7138,COL,South America,Colombia,05/01/2022,13254.949,65.386,5191021,100069.75,130061,65563271,38563154,28741288,3612619,4.7,13.5
64d268a2c7e1b733c92c7139,COL,South America,Colombia,06/01/2022,13254.949,65.386,5203374,100307.884,130100,65895507,38650089,28903827,3710208,4.7,13.5
64d268a2c7e1b733c92c713b,COL,South America,Colombia,08/01/2022,13254.949,65.386,5242672,101065.45,130191,66427277,38790254,29160533,3872825,4.7,13.5
64d268a2c7e1b733c92c713c,COL,South America,Colombia,09/01/2022,13254.949,65.386,5268862,101570.327,130250,66546267,38818655,29217362,3912713,4.7,13.5
64d268a2c7e1b733c92c713d,COL,South America,Colombia,10/01/2022,13254.949,65.386,5300032,102171.206,130288,66646518,38843101,29265389,3945749,4.7,13.5
64d268a2c7e1b733c92c713e,COL,South America,Colombia,11/01/2022,13254.949,65.386,5330662,102761.675,130338,66935960,38922281,29407178,4030813,4.7,13.5
